光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f2,120,2023-7-29 0:00,0.0031048074467626393,0.002823109496975789,0.002823109496975789,0.002823109496975789,0.002823109496975789,0.002823109496975789,0.002823109496975789,0.002823109496975789,0.0036692557098997733,0.003678692983886908,0.003678692983886908,0.003678692983886908,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.003707381280731544,0.007493895542574198,0.008199406580439394,0.011479537510965091,0.01850544598400019,0.03287122943731924,0.03493177801987206,0.051871143723105834,0.09136517357360092,0.12779240987322005,0.1547193468283768,0.17173236357426777,0.19154996826385529,0.19794205946460053,0.21532268020199535,0.2474185884028775,0.27236438524524903,0.3083677785270236,0.3108110208693166,0.34056519119413015,0.34630557154033154,0.38056161977796743,0.3869373030358806,0.4126689182133465,0.42878804659778147,0.43687805417386155,0.44356584354997264,0.4463260063979138,0.4461014413263369,0.44665065820644007,0.44619514190145265,0.4459113305794286,0.44342664628619927,0.4375305953942039,0.41426797548525574,0.3955813829544584,0.37975970929524705,0.3884914766477244,0.3780010492857023,0.3178050042307308,0.2866324994538116,0.251303789581317,0.2327900014630792,0.2245337561315597,0.22138340853119415,0.19787500581037287,0.16603776683757163,0.1331393694731223,0.11371286309274274,0.09086371605210554,0.05460756776042472,0.03731888274240412,0.03474994723277643,0.008705647432928145,0.0056583669825573885,0.005006623028526629,0.005014398388776745,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733,0.0036692557098997733
f2,120,2023-7-27 0:00,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.001423945643952953,0.0014333829179400874,0.0014333829179400874,0.0014333829179400874,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.001462071214784724,0.002207603496850898,0.0029131145347160853,0.005884591624090815,0.01343512818288458,0.06398455772410112,0.06871635723827584,0.10859742974679416,0.1513660321747476,0.2815789241436317,0.3467032593142926,0.42268884231354986,0.5246140168631038,0.6132531783427845,0.6912836082244064,0.768817815805968,0.7771517844563802,0.9557578343056737,1.0859613655887748,1.1060126742184662,1.1341798689344738,1.1764045651082482,1.2174412384070246,1.2624977207142871,1.2779582655753687,1.2865039027841543,1.2798968071012895,1.241790663010834,1.2316994836431816,1.2254048043053152,1.2453594678286353,1.255979099526299,1.268606365400617,1.2695313366526184,1.1807283049879922,1.0733878212538157,0.9078324035599125,0.7878670927788602,0.7060213595567031,0.64589118257483,0.5536090928665377,0.5037095064920724,0.461603943586803,0.4015812501504662,0.30796379406815305,0.27868253681568594,0.23278727233959295,0.18197404172301004,0.15590649658106284,0.1189008138049788,0.09771090767534542,0.07238679532335603,0.06538493877537475,0.013026295729978751,0.003968781028900784,0.003346601681825112,0.0032734872847217837,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0011450120070277212,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027,0.0012477128068497027
f2,120,2023-7-30 0:00,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.002285475731999015,0.0022949130059861495,0.0022949130059861495,0.0022949130059861495,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.002323601302830786,0.0029487519048002737,0.0036542629426654684,0.006625740032040187,0.012309133107942299,0.08060492003423868,0.08936641449976608,0.13161982998929694,0.17599026776332644,0.2177083488116629,0.28823882417057317,0.3629285149570727,0.4256852759497315,0.552538379148654,0.6031564288913861,0.6355099553661817,0.6384812682136919,0.6789246671957373,0.686482561319132,0.699163633061627,0.7071517481674015,0.9212302408768855,1.0039909513856362,1.0575709450861148,1.0852397620358105,1.150329759242525,1.198609395432951,1.2233036880891421,1.2462469069642559,1.2569841893364697,1.2792542302795162,1.2512667171599205,1.2368039829658366,1.2395326001277842,1.2424199117156585,1.2130444579127044,1.1636617342392583,1.0648256743989155,0.9603789882174345,0.8871221976682782,0.786595872655263,0.6227539267265259,0.5779532077939061,0.4824314767905195,0.4081283118794911,0.34842268955491984,0.29686628950920235,0.24933580270562342,0.21377731018315374,0.16451272526239594,0.13006872665328706,0.08879184594902509,0.07730277427713432,0.01887474580361135,0.006683926387038587,0.004597557074337704,0.004516667316984259,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.002321243908352356,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875,0.0022624623389628875
f2,120,2023-7-31 0:00,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.001871330855822437,0.001871330855822437,0.001871330855822437,0.0019230325457032021,0.0019230325457032021,0.0019230325457032021,0.0019230325457032021,0.0019000191526670743,0.0019000191526670743,0.0019000191526670743,0.0019000191526670743,0.0026357620870959067,0.0033412731249610967,0.006401615416041716,0.013276678398998997,0.09288409387794766,0.09626148628160297,0.13046756293697487,0.16936178363841986,0.21801465817814772,0.25803304527176163,0.33634817556853747,0.4116348110106087,0.5550880493202025,0.6154215586557829,0.6656661745100099,0.6807263761328299,0.8181743854299927,0.8273709909145216,0.8360883766421618,0.8644733529036948,0.9560385253713449,0.9853840499010789,1.0538886263490297,1.1170632982637867,1.2689303038527129,1.266680285757541,1.2682554044274086,1.2682554044274086,1.2039302529413587,1.19489499261479,1.163500834901861,1.1161634461457621,0.9789776250582679,0.8895412964727937,0.8549231057856334,0.7329476086073647,0.6609552838352456,0.6255060007457488,0.5426382058177327,0.47477509558032105,0.4193692700529648,0.40259489317361286,0.35088399071270515,0.2995018384718218,0.2939273942366253,0.2534803506695014,0.20624787734872718,0.17909100072939463,0.16225445911898645,0.1409416031816311,0.11168715233980503,0.10850535539295864,0.02692123518261818,0.009998990797241397,0.005276452815394115,0.00519003113042864,0.0018849069748714312,0.0018849069748714312,0.0018849069748714312,0.0018849069748714312,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018633125134097856,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038,0.0018618935818353038
f2,120,2023-5-23 0:00,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001257603273239202,0.001257603273239202,0.001257603273239202,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.0012862915700838392,0.001999021111476549,0.002135823769746062,0.005107300859120795,0.011700088177015212,0.027693451592755578,0.030119459799444318,0.046338020025335436,0.07895877305498115,0.12546558255900883,0.14600282126112715,0.19911408162179325,0.23177550817278983,0.28373092307415054,0.299509846828933,0.3389529101759595,0.37041389810349373,0.418800044578422,0.44957577172890006,0.47704518834065396,0.48603326260592217,0.4881653863190451,0.4925357803432814,0.49838667006806764,0.5005398354620996,0.5276096689638446,0.5306618067112951,0.5340011531985336,0.5357805981406146,0.5503384468450566,0.5694992591701464,0.5713388705101127,0.5548416765103683,0.5505063154352859,0.5506860292618094,0.5232834426246888,0.46564923027892074,0.43793414321598684,0.42917024330982967,0.3962378333706126,0.333801182452527,0.26095040590508606,0.21771439223224912,0.20307304427187603,0.18869831447556581,0.18154350925183413,0.1379348282976608,0.09678498783216961,0.08270432400874611,0.06768635742289164,0.04226554584595901,0.029885631149485052,0.028865138219204677,0.0018154905008299093,-0.0009459225394373063,-0.0015228760034217905,-0.0015547945986507943,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068,0.001248165999252068
f2,120,2023-6-20 0:00,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019333367407980955,0.0019333367407980955,0.0019333367407980955,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.001962025037642732,0.0026747545790354365,0.0038846819406790087,0.00716481287120474,0.014325743264265568,0.11264247895778079,0.12842069992618216,0.17707070815737921,0.2231012731286725,0.4278632753012341,0.5657491590878894,0.7200979151901284,0.7930822203295818,1.012500948329204,1.11465415288031,1.163539119544625,1.2002437746592403,1.252455307097592,1.2833147986708977,1.3131431295561664,1.3681567302284654,1.4166982101613232,1.42477442231436,1.4309030735532189,1.428911502047335,1.478326741616087,1.4821455593273043,1.4821455593273043,1.4821455593273043,1.4861385841621515,1.4927606178655597,1.4902634261938128,1.488946380495041,1.4925071385444522,1.4587016767465346,1.4199667719920221,1.37528376346341,1.319072527617983,1.2593947705935298,1.1431093684737812,1.112056699916016,0.9772723603503544,0.902409815089698,0.8107188904414103,0.7078180335276458,0.5589472844832923,0.4886578468705936,0.38412172503295067,0.30909580739070036,0.18031088663906816,0.1471165859510784,0.09530609609418887,0.08670741593927792,0.023985470867061695,0.008631333534369613,0.00477858207399851,0.004692160389033034,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019224805352364791,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612,0.0019238994668109612
f2,120,2023-7-14 0:00,0.002512190659319206,0.002512190659319206,0.002512190659319206,0.002512190659319206,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0037978799182834255,0.00380731719227056,0.00380731719227056,0.00380731719227056,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0038360054891151962,0.0047669253656942925,0.005472436403559482,0.00844391349293422,0.015318976475891484,0.1046416714968493,0.12032506534847032,0.17089132039793592,0.2154585560007039,0.41103008889487763,0.5650599598287447,0.7325650715929272,0.8216246990091784,1.0254642365387763,1.1633594757940477,1.2441273333676637,1.2767181442473001,1.3619931235251639,1.4496860389608577,1.5180392649322507,1.5581860373329033,1.6953748679855472,1.7056306984381904,1.7364679406787853,1.7664152422995858,1.7925024740373192,1.7921307823463652,1.7921307823463652,1.7921307823463652,1.7844196777142105,1.7839641614092232,1.7814669697374763,1.7719256013478972,1.7240906186273877,1.64481333671083,1.5730554815276334,1.5118446115025381,1.4561882700240332,1.3810347740979552,1.2796164410656878,1.1901725553734381,0.98578971119862,0.9187002679257287,0.793658585400072,0.7104666466400672,0.6051732137606793,0.5582410830229264,0.48880027985088,0.46872702383111026,0.3271672622168754,0.2701181184597208,0.20589185755139336,0.18474417186552505,0.05167039188342765,0.04181619134176882,0.026098847909344792,0.019729185890255515,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273,0.0034226343284030273
f2,120,2023-7-24 0:00,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.0038301676594567832,0.004205413249337182,0.004214850523324316,0.004214850523324316,0.004214850523324316,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.0042435388201689525,0.005174458696748049,0.005879969734613238,0.008851446823987977,0.015726509806945226,0.09902897037263204,0.1146461941231771,0.165428539216634,0.2112258430675314,0.368526511769127,0.5290158945736795,0.7144391046797294,0.8114329310517842,0.9863898653946904,1.0884136136852345,1.2041437537199915,1.2491562297556906,1.3636082200691655,1.4311272054933777,1.4915627441625026,1.5231226301269616,1.6583829085770907,1.6656766590392083,1.6760905743348533,1.719023308584539,1.7455504044660999,1.7475465280241076,1.7475465280241076,1.7475465280241076,1.7417549909959567,1.7412994746909694,1.7388022830192225,1.7316603297007815,1.7264203939311105,1.6659301967548796,1.6066257337254866,1.538994135168683,1.5077003993662585,1.441246433360656,1.3696981379167863,1.3375880664688855,1.1659052867382247,1.1205206372844247,0.9571172763630383,0.8651158880463905,0.6510277242433062,0.5534628416264789,0.4248928669653941,0.31709406118868394,0.21099179267124718,0.17118830901770835,0.12720099730944678,0.1060170127109549,0.043517968643046696,0.031167010974750973,0.0220969035509847,0.019810152140261415,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003509403047420709,0.003509403047420709,0.003509403047420709,0.003509403047420709,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581,0.003486389654384581
f3,120,2023-5-1 0:00,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020744970540674157,0.0020493296097778267,0.002058766883764961,0.002058766883764961,0.002058766883764961,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.002083103368681963,0.0025608889969583382,0.002697691655227852,0.004406401427854239,0.01036356913668112,0.06180101147005518,0.06690149023088275,0.09102852843828592,0.1165849073219035,0.2793042027806119,0.3240047043752935,0.4128036119259805,0.4934153308153361,0.6095176526484934,0.6848269040368941,0.767222897314385,0.8534690103589155,1.1886590460166881,1.3070914260403654,1.3927401226139995,1.417641746841883,1.459452136627668,1.475394262049484,1.5098651510367447,1.5412212285564661,1.5548364354539639,1.5574339262358396,1.5269386303640453,1.5234794843130164,1.507805546011292,1.5066883756946767,1.5113144706826271,1.5163683656313978,1.4327856076872298,1.3509532565259028,1.301540604743764,1.1398527779694885,1.1064912236899922,1.02683780598687,0.931865293632095,0.8774087512835915,0.8530449506596536,0.8009352583225079,0.6670317767878532,0.5546194216928186,0.5173535882633211,0.4368936482151274,0.3248309257786386,0.2687524226788556,0.15500953474578152,0.13097704118478995,0.1048961098280508,0.09827022685875096,0.018635115801300926,0.00691895805091073,0.006436130853191842,0.0053297713952369045,0.0028106875899045884,0.0028106875899045884,0.0028106875899045884,0.0028106875899045884,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986,0.0020759159856418986
f3,120,2023-5-2 0:00,0.002079228461137617,0.002079228461137617,0.00205569187608567,0.00205569187608567,0.0020513400641580357,0.0020513400641580357,0.0020513400641580357,0.0020513400641580357,0.0020513400641580357,0.00206077733814517,0.00206077733814517,0.00206077733814517,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.0020894656349898064,0.002667240625876127,0.002804043284145642,0.004682625279739241,0.010628231035508383,0.08239517428813772,0.09423677409908154,0.1457905470129577,0.19811266051550896,0.40398496166238024,0.5397372694291298,0.6951377581133834,0.7735394161665052,1.0513937260322057,1.2092025570708336,1.3710929221653911,1.4375722552391996,1.5193463702182408,1.617379407389573,1.6729171095316955,1.6777644889392043,1.7584686968318455,1.7696623364818451,1.8315389851350485,1.8263572701071704,1.820795729879264,1.8218266684266373,1.8218266684266373,1.8218266684266373,1.765626125884556,1.765626125884556,1.7639814221746295,1.7618470810314568,1.782434460828246,1.7083461972760554,1.6141823066409602,1.5087151277295492,1.3679038636852325,1.206450246710866,1.0518667789962137,0.9128299491909826,0.8387016506804202,0.7798462045608586,0.6107296585716713,0.5418177589657805,0.49369688215952007,0.4100334286469528,0.29824281276309444,0.2425212010309105,0.1522102076567252,0.12378358156956382,0.08626781852874796,0.07926644354795875,0.027089928122490975,0.014378716636221752,0.008497244568221608,0.007974298229004482,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002079440388800776,0.002080859320375259,0.002080859320375259,0.002080859320375259,0.002080859320375259
f3,120,2023-5-3 0:00,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.0023963667085539356,0.00240580398254107,0.00240580398254107,0.00240580398254107,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0024344922793857063,0.0030120523250454128,0.003148854983314925,0.00550924205893183,0.010074849718553646,0.058698664402370614,0.06203770929733754,0.09376503905190259,0.13877339206861308,0.17174326896885136,0.22412240490195875,0.2569230095846649,0.3060956333090745,0.3487634223625742,0.453249323220317,0.5913394276838578,0.6370271140882467,0.7067512580007314,0.7294270136606094,0.8054589810722875,0.8151104733337703,1.1019071153976105,1.0964389849582463,1.1887859727748662,1.1882054924158159,1.1840788957075155,1.1786515841570009,1.1682140991122725,1.204099351268047,1.1843569871163588,1.182593432955952,1.1355986492065877,1.1238874839657802,1.1232622419631937,1.091646160474248,1.0669450319915854,0.9359920292264884,0.9236484195752277,0.9195817596301662,0.8755581004940789,0.9012567774559876,0.9227685700179936,0.9127715003638358,0.7799633310533657,0.6673625844824104,0.5846181579398639,0.5233761529812793,0.3901192400639214,0.24709041422293168,0.15561172751910637,0.14340936571022386,0.11221426276365393,0.0972460701975521,0.013182075725852348,0.00521960064513808,0.004518294503351592,0.003411935045396662,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552,0.0022460911470786552
f3,120,2023-5-4 0:00,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024245537548262678,0.0024245537548262678,0.0024245537548262678,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.002453242051670904,0.003181526323591975,0.0033183289818614885,0.006015747092278679,0.012757480753051859,0.07359833376873096,0.0792462897333199,0.12658265168035865,0.17592472008188537,0.22272907550332532,0.28670357346350867,0.33062284220872185,0.40541851691266084,0.5534993169045547,0.6963264940382836,0.8718181818045668,0.9554634052987502,1.2310994627066865,1.418468213196047,1.5244493256686822,1.5449504729460222,1.518316581908263,1.5394325451571682,1.563120224916634,1.6123134489391184,1.6102324141809767,1.61779771883477,1.6262296847322708,1.6471142734717565,1.6244665613403513,1.600640227509543,1.5995204626840331,1.6155896477910887,1.6062567011789453,1.4817569557009498,1.3817002256335598,1.2932398825212277,1.276373543625899,1.1665880199437095,1.1797949699903705,1.1611645221651121,1.0709468683581453,1.0241286189549632,0.9257170318342136,0.8481601202119852,0.678788363732677,0.5799725426161109,0.46925739411957745,0.3198925494871483,0.19270413593492206,0.1589886820294615,0.11322721039562061,0.1058722150026768,0.034474491361608725,0.016257266442359513,0.010506627852727449,0.009983681513510322,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334,0.0024151164808391334
f3,120,2023-5-5 0:00,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.0023814528228262603,0.0023814528228262603,0.0023814528228262603,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0024101411196708984,0.0030738598452048774,0.0032106625034743924,0.0064907934340001205,0.010773976518332146,0.09791732289493886,0.11063859941448033,0.1628294610972516,0.21640451815922926,0.28135960558149303,0.3673857645601863,0.46463350034134043,0.5705197548700272,0.7381491441235699,0.8108148781378907,0.890155684848254,1.0810922751086653,1.3709017952011235,1.437795356131949,1.4789976820613064,1.5157660132211712,1.4504263709666896,1.425416123173703,1.3676129582378191,1.3644201464780275,1.3768537411444748,1.3707131051587422,1.3682436806127354,1.3682436806127354,1.3936668382284454,1.393211321923458,1.3915666182135316,1.3958729515274224,1.3540281149560136,1.2829716355522334,1.258573156566848,1.1429089908343122,1.1203702639849005,1.0171975741631352,0.9640373649257833,0.9404985737071992,0.8769605515342082,0.7961588978824855,0.6745327586097289,0.5778091774717647,0.5795646393609881,0.49285385166124507,0.36130951508384324,0.3156423858810141,0.2030860551122225,0.15838034318868136,0.11223284938941323,0.10043230565451512,0.008460165216311755,0.005585365815415112,0.0037247697512823876,0.0037247697512823876,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.0023936100103007715,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127,0.002372015548839127
f3,120,2023-5-6 0:00,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.002322527589046696,0.0023319648630338303,0.0023319648630338303,0.0023319648630338303,0.002360653159878464,0.002360653159878464,0.002360653159878464,0.002360653159878464,0.0023822476213401097,0.0023822476213401097,0.0023822476213401097,0.0023822476213401097,0.0031105318932611835,0.003247334551530704,0.006033617863653778,0.012640329604401243,0.05250850551968732,0.053956099112558144,0.07517437596058074,0.11579868450820585,0.24190237689194882,0.2941270552391078,0.4029725988607702,0.48409013786517424,0.6673619620785058,0.7196365376132985,0.8047843520233771,0.8406447940268069,0.8590187589800273,0.855216710426707,0.8595061952915652,0.858196882681415,0.8472721272450285,0.8514460503165026,0.8533501323240916,0.8528810802077114,0.8759898472662082,0.8668089090634178,0.8643394845174107,0.8464874406038038,0.8274208635715679,0.8259318493984822,0.819028583872403,0.8118090210510104,0.8152455929614548,0.8102480528587173,0.8226366559151538,0.7237189542591885,0.6077462025719896,0.6064648742836956,0.5771383667120735,0.5332296972927931,0.47952767062486346,0.43654451513692916,0.39876546522400214,0.36159395575007325,0.30222976145844044,0.23247337832089138,0.17337713481064318,0.1480161362826218,0.12976421642718858,0.09957765595706261,0.08106530489082354,0.07925090219082233,0.008549957006312218,0.006226453196744247,0.005035691936314815,0.004365857132611524,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.002321108657472213,0.0023441220505083407,0.0023441220505083407,0.0023441220505083407,0.0023441220505083407
f3,120,2023-5-7 0:00,-0.0007672949952425654,-0.0007672949952425654,-0.0007672949952425654,-0.0007672949952425654,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009534784668583672,-0.0009534784668583672,-0.0009534784668583672,-0.0014892384331508652,-0.0014892384331508652,-0.001770936382937715,-0.001770936382937715,-0.0012064881198005797,-0.0009247901700137308,-0.0009247901700137308,-0.0009247901700137308,-0.00019650589809266055,-5.97032398231456e-05,0.0023290610294430516,0.008784927280112674,0.057647361459752806,0.06117535647060393,0.10285276163567778,0.15432738601132273,0.20239820673214814,0.2817888406496187,0.3374926639373814,0.42511130741152153,0.5777883532618426,0.701412138781591,0.769623168800818,0.7973336252621083,0.8899703731918985,0.9062282189640843,0.8960294802019345,0.8773068850378672,1.1350176084340764,1.2684517579043688,1.3128644689284694,1.279699747396607,1.353579700334419,1.3794696616319189,1.3822119839359126,1.3822119839359126,1.399346789294406,1.399346789294406,1.3982270244688964,1.3956184502272526,1.3803069692336414,1.303883437047572,1.2400619670690558,1.1627932804618737,1.0870151576715483,1.0264747903786389,0.9511904933987637,0.9180735299258654,0.810819946746138,0.77789448231725,0.6287777603915292,0.5588421580226077,0.5383189371532665,0.444613265914388,0.3295951104117907,0.26586420954943096,0.16115731079513046,0.13015963649338602,0.09285512310589578,0.08856757168888416,0.03046471399872408,0.010441955734438036,0.003292929702525757,0.002402642925557113,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007,-0.0009629157408455007
